,ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,year,month,day,hour
44006,1,182010 15:00,183.9,33,38,17,29,39,36,38,37,14,35,29,30,28,38,30,42,25,43,25,39,34,34,34,29,32,2010,1,8,15
44007,1,182010 16:00,193.0,32,39,16,29,36,35,35,35,12,33,27,30,28,36,29,39,25,40,25,37,33,32,32,30,31,2010,1,8,16
44008,1,182010 17:00,213.9,30,39,15,28,34,33,32,33,12,31,25,28,27,33,27,36,24,37,23,34,31,28,30,28,29,2010,1,8,17
44009,1,182010 18:00,244.3,28,36,13,26,32,30,31,32,10,30,24,27,25,32,26,33,22,34,21,32,30,28,28,27,28,2010,1,8,18
44010,1,182010 19:00,256.7,28,32,13,25,31,30,30,31,10,29,23,27,25,30,25,32,22,34,21,31,30,28,27,26,27,2010,1,8,19
44011,1,182010 20:00,258.2,28,29,13,23,31,29,29,30,10,29,21,25,23,30,23,31,20,32,20,30,30,27,27,25,27,2010,1,8,20
44012,1,182010 21:00,257.3,27,28,13,22,30,28,29,29,10,28,21,25,21,29,23,30,27,32,19,29,30,27,27,24,26,2010,1,8,21
44013,1,182010 22:00,253.3,25,27,14,21,30,28,28,29,12,27,20,25,21,29,22,29,27,31,19,29,29,27,26,23,25,2010,1,8,22
44014,1,182010 23:00,246.0,24,27,14,20,29,28,28,28,14,27,18,23,21,28,21,29,25,31,18,28,29,27,25,23,24,2010,1,8,23
44015,1,192010 0:00,238.0,24,26,14,20,28,27,27,28,12,26,18,21,21,28,21,28,24,31,18,28,28,25,24,22,24,2010,1,9,0
44016,1,192010 1:00,233.3,22,24,14,19,28,27,26,26,12,25,18,21,21,27,20,28,20,30,19,27,28,25,23,22,23,2010,1,9,1
44017,1,192010 2:00,231.9,22,23,14,18,27,27,26,26,12,24,16,21,19,27,20,27,18,30,21,26,27,25,22,21,23,2010,1,9,2
44018,1,192010 3:00,233.0,22,22,12,17,26,27,25,25,12,24,15,19,19,27,20,26,17,29,21,26,26,23,22,21,23,2010,1,9,3
44019,1,192010 4:00,235.1,22,21,12,17,25,27,25,24,12,24,17,19,19,26,19,25,15,28,21,24,26,23,23,21,22,2010,1,9,4
44020,1,192010 5:00,238.7,22,20,11,16,25,26,24,24,12,24,15,19,19,26,18,23,14,27,21,24,26,23,23,20,22,2010,1,9,5
44021,1,192010 6:00,245.9,23,20,11,16,24,24,24,24,12,24,15,18,19,25,18,22,13,26,21,23,25,21,23,20,22,2010,1,9,6
44022,1,192010 7:00,255.2,23,19,11,16,25,23,24,24,12,23,15,18,18,25,18,23,12,26,21,24,25,21,22,20,21,2010,1,9,7
44023,1,192010 8:00,264.7,23,18,11,16,25,24,25,24,14,23,13,18,18,26,18,24,12,27,21,24,25,21,22,20,21,2010,1,9,8
44024,1,192010 9:00,271.7,24,18,13,20,26,27,26,25,16,25,21,18,19,26,19,26,10,28,23,26,27,25,24,21,23,2010,1,9,9
44025,1,192010 10:00,270.9,24,23,18,26,27,29,28,27,16,28,25,27,27,27,27,28,17,30,27,27,28,27,26,22,25,2010,1,9,10
44026,1,192010 11:00,258.6,30,27,21,30,29,31,29,30,19,29,29,30,30,29,31,30,21,32,28,29,28,28,29,30,28,2010,1,9,11
44027,1,192010 12:00,237.3,33,30,23,34,32,33,33,32,21,32,32,34,32,29,33,31,25,32,30,31,30,30,32,33,30,2010,1,9,12
44028,1,192010 13:00,219.7,35,32,25,35,33,35,33,34,21,35,34,34,36,30,35,33,29,35,32,33,32,32,35,34,33,2010,1,9,13
44029,1,192010 14:00,202.4,36,34,27,36,34,35,34,35,21,35,35,36,36,30,36,34,32,36,32,34,33,34,36,36,35,2010,1,9,14
44030,1,192010 15:00,192.3,37,35,26,37,35,37,34,36,21,36,35,36,36,30,37,35,33,35,32,35,34,36,38,36,37,2010,1,9,15
44031,1,192010 16:00,190.6,37,36,24,36,36,36,34,37,19,36,35,37,36,29,36,36,34,34,30,35,34,36,37,36,37,2010,1,9,16
44032,1,192010 17:00,201.2,35,36,22,34,35,34,33,36,16,35,33,36,34,28,34,35,34,33,28,33,33,34,36,35,35,2010,1,9,17
44033,1,192010 18:00,228.3,32,34,19,30,32,31,30,31,16,33,30,30,32,28,31,31,35,32,27,30,33,28,33,33,33,2010,1,9,18
44034,1,192010 19:00,244.4,30,31,19,28,29,30,27,28,16,31,29,32,30,28,31,28,29,30,27,27,33,27,30,31,29,2010,1,9,19
44035,1,192010 20:00,248.2,30,29,18,28,28,27,25,27,14,28,27,30,30,28,29,25,26,31,26,25,32,23,28,31,24,2010,1,9,20
44036,1,192010 21:00,250.1,29,28,19,26,26,25,22,26,14,27,26,30,28,28,29,25,25,28,25,22,32,23,26,30,23,2010,1,9,21
44037,1,192010 22:00,248.1,28,27,18,25,26,24,22,26,14,27,25,28,27,28,28,24,23,30,24,23,32,21,27,28,24,2010,1,9,22
44038,1,192010 23:00,243.6,26,27,18,24,25,24,21,29,14,28,24,27,27,28,27,24,22,29,24,22,32,21,28,28,22,2010,1,9,23
44039,1,1102010 0:00,236.1,26,26,17,22,27,29,21,27,14,28,23,25,25,30,26,22,21,27,23,21,31,21,27,27,23,2010,1,10,0
44040,1,1102010 1:00,230.2,25,25,17,22,26,28,20,26,14,27,23,25,25,30,25,23,18,28,23,22,30,21,26,26,25,2010,1,10,1
44041,1,1102010 2:00,228.5,21,24,17,21,26,28,20,26,14,27,22,21,23,29,24,25,17,27,23,24,29,21,23,25,24,2010,1,10,2
44042,1,1102010 3:00,229.5,20,23,17,20,25,24,24,26,14,27,21,21,23,30,23,24,16,26,23,24,29,21,21,23,24,2010,1,10,3
44043,1,1102010 4:00,233.0,18,22,16,19,25,23,24,24,14,27,20,21,21,30,23,23,14,28,21,24,28,21,22,23,23,2010,1,10,4
44044,1,1102010 5:00,238.7,19,22,16,19,25,23,25,22,14,28,20,19,21,29,22,23,13,27,21,24,27,21,20,22,22,2010,1,10,5
44045,1,1102010 6:00,247.1,16,21,16,18,24,25,24,22,14,28,19,20,19,28,21,23,13,27,21,24,27,21,20,20,21,2010,1,10,6
44046,1,1102010 7:00,258.4,16,21,16,17,25,20,23,22,16,28,19,21,19,28,21,23,12,26,21,23,26,21,19,20,20,2010,1,10,7
44047,1,1102010 8:00,269.6,16,20,16,17,26,26,24,22,16,28,19,22,19,28,21,24,12,27,21,24,26,21,19,20,20,2010,1,10,8
44048,1,1102010 9:00,273.3,24,20,18,22,28,28,26,26,18,28,23,23,23,29,25,28,10,29,25,27,27,25,25,23,25,2010,1,10,9
44049,1,1102010 10:00,262.9,29,25,19,27,31,30,28,30,18,28,26,27,27,30,28,31,17,32,27,29,28,27,29,27,27,2010,1,10,10
44050,1,1102010 11:00,241.7,32,28,21,31,32,32,31,33,20,31,30,30,28,30,31,34,22,34,28,32,28,30,32,30,30,2010,1,10,11
44051,1,1102010 12:00,222.7,34,31,23,33,35,33,32,35,23,33,31,32,32,30,33,36,27,36,30,34,28,30,34,32,33,2010,1,10,12
44052,1,1102010 13:00,212.7,36,33,25,35,36,34,34,36,23,35,33,34,34,30,35,37,30,38,34,35,30,34,36,34,34,2010,1,10,13
44053,1,1102010 14:00,204.9,38,35,27,37,37,35,35,38,25,36,35,36,34,30,36,38,33,38,36,36,30,34,38,35,36,2010,1,10,14
44054,1,1102010 15:00,197.0,39,36,28,38,38,35,36,39,27,36,36,37,36,29,36,38,35,38,36,37,31,36,38,37,36,2010,1,10,15
44055,1,1102010 16:00,195.7,39,37,28,38,38,35,35,38,27,36,37,37,34,29,36,38,36,38,36,36,31,34,38,36,36,2010,1,10,16
44056,1,1102010 17:00,207.9,36,37,27,37,37,32,34,37,23,35,36,37,34,28,33,36,36,36,34,34,30,32,36,35,34,2010,1,10,17
44057,1,1102010 18:00,236.6,33,34,24,35,34,30,31,33,21,32,32,34,32,28,28,30,37,33,30,30,30,30,33,31,31,2010,1,10,18
44058,1,1102010 19:00,254.0,27,28,22,33,31,27,30,31,19,31,30,30,30,28,27,30,30,30,28,28,30,28,27,29,26,2010,1,10,19
44059,1,1102010 20:00,260.6,24,22,20,29,28,25,27,30,18,30,27,32,30,28,26,30,27,30,27,27,29,25,26,27,24,2010,1,10,20
44060,1,1102010 21:00,264.4,21,24,19,27,28,25,23,30,18,26,29,27,28,28,24,29,26,29,27,26,29,23,25,26,21,2010,1,10,21
44061,1,1102010 22:00,260.5,20,23,19,27,26,26,22,28,18,25,24,27,28,28,24,24,24,28,25,22,29,19,23,24,20,2010,1,10,22
44062,1,1102010 23:00,251.7,18,18,18,25,26,20,21,25,18,24,21,25,27,28,24,24,23,27,21,23,28,19,21,22,20,2010,1,10,23
44063,1,1112010 0:00,244.7,17,18,18,22,25,19,20,26,18,24,23,21,27,28,24,22,22,28,23,21,28,19,20,22,18,2010,11,1,0
44064,1,1112010 1:00,242.3,16,18,17,20,24,20,19,24,16,24,22,21,25,28,23,21,18,26,19,21,28,18,19,20,21,2010,11,1,1
44065,1,1112010 2:00,244.3,16,18,14,21,23,20,18,24,17,24,20,21,23,27,23,21,16,27,19,21,28,18,19,19,19,2010,11,1,2
44066,1,1112010 3:00,248.5,15,16,14,20,22,19,17,21,18,24,21,20,19,27,19,20,15,27,18,20,27,18,18,18,19,2010,11,1,3
44067,1,1112010 4:00,253.7,14,16,12,18,21,20,19,21,18,24,20,19,19,27,20,20,14,26,18,20,25,16,17,18,19,2010,11,1,4
44068,1,1112010 5:00,261.4,14,16,11,18,21,20,15,20,14,24,15,18,19,27,20,22,13,23,16,19,24,16,16,17,16,2010,11,1,5
44069,1,1112010 6:00,278.6,13,16,10,18,20,20,17,18,16,24,17,18,18,27,17,20,12,24,18,20,23,16,17,19,16,2010,11,1,6
44070,1,1112010 7:00,303.5,12,12,11,17,19,19,15,16,14,24,15,16,16,26,17,19,11,25,16,19,20,16,16,18,15,2010,11,1,7
44071,1,1112010 8:00,303.5,13,16,13,18,20,20,19,17,19,24,16,16,16,28,18,19,11,27,16,21,21,18,15,18,16,2010,11,1,8
44072,1,1112010 9:00,274.2,20,27,17,23,27,27,26,26,25,24,24,23,25,30,23,27,9,29,23,26,27,25,22,21,25,2010,11,1,9
44073,1,1112010 10:00,243.5,30,30,22,28,33,32,31,32,25,30,29,30,30,31,29,33,18,33,28,32,31,30,31,28,30,2010,11,1,10
44074,1,1112010 11:00,218.0,38,35,28,33,38,35,35,37,27,37,34,36,36,32,35,38,25,37,34,37,34,36,37,34,35,2010,11,1,11
44075,1,1112010 12:00,198.7,42,39,28,39,41,39,39,40,28,40,35,37,37,32,38,41,31,40,36,40,37,37,40,34,39,2010,11,1,12
44076,1,1112010 13:00,182.2,45,30,30,41,44,40,42,42,28,42,39,40,39,33,39,44,36,41,37,42,41,39,42,39,41,2010,11,1,13
44077,1,1112010 14:00,172.8,46,33,31,43,45,42,44,44,32,44,41,43,43,36,41,45,40,42,37,44,41,43,44,43,42,2010,11,1,14
44078,1,1112010 15:00,166.2,47,34,32,43,46,42,46,45,34,45,42,41,41,37,43,48,42,42,39,45,42,43,45,45,42,2010,11,1,15
44079,1,1112010 16:00,166.2,47,35,35,43,46,40,45,46,34,45,43,40,39,38,43,47,44,42,39,46,41,43,46,43,43,2010,11,1,16
44080,1,1112010 17:00,181.9,46,39,35,41,43,37,41,44,32,42,40,39,37,34,42,43,44,40,39,40,39,39,44,41,40,2010,11,1,17
44081,1,1112010 18:00,213.4,44,37,32,39,39,37,37,38,32,40,39,37,36,27,36,37,45,38,36,36,33,37,42,39,37,2010,11,1,18
44082,1,1112010 19:00,231.3,40,37,31,40,37,35,35,36,32,39,38,37,34,27,32,36,40,41,36,35,35,36,39,32,31,2010,11,1,19
44083,1,1112010 20:00,233.7,36,27,31,37,36,34,36,36,30,39,37,36,32,32,30,33,38,42,36,35,33,34,32,31,34,2010,11,1,20
44084,1,1112010 21:00,230.8,37,26,32,37,36,36,35,35,28,38,36,36,34,34,30,32,36,44,34,34,32,37,36,34,32,2010,11,1,21
44085,1,1112010 22:00,221.7,38,26,31,39,36,36,33,35,27,38,37,37,34,39,31,35,35,44,36,33,35,37,40,35,34,2010,11,1,22
44086,1,1112010 23:00,205.9,39,25,30,39,35,36,32,36,25,38,36,36,34,37,32,36,34,42,36,35,34,37,38,33,36,2010,11,1,23
44087,1,1122010 0:00,191.2,38,25,28,36,37,36,32,37,25,38,36,36,34,35,32,35,33,41,34,37,36,36,37,35,35,2010,11,2,0
44088,1,1122010 1:00,182.2,38,23,28,33,37,34,35,38,25,38,36,37,32,34,32,37,30,41,32,37,35,36,37,34,34,2010,11,2,1
44089,1,1122010 2:00,178.9,37,22,28,31,35,36,35,36,25,37,35,36,33,34,35,37,29,42,32,36,37,36,37,35,34,2010,11,2,2
44090,1,1122010 3:00,178.2,32,21,29,30,36,35,34,36,25,36,34,36,33,34,36,35,28,41,32,36,38,36,35,34,38,2010,11,2,3
44091,1,1122010 4:00,179.8,29,21,29,30,36,36,34,36,25,36,32,36,34,34,35,36,27,41,32,34,38,36,35,35,35,2010,11,2,4
44092,1,1122010 5:00,184.8,32,20,28,30,35,35,35,35,25,37,30,34,34,35,34,36,26,40,32,34,36,34,32,34,34,2010,11,2,5
44093,1,1122010 6:00,200.4,26,19,28,28,34,34,33,33,23,36,30,34,32,34,31,33,25,39,32,33,35,34,33,34,33,2010,11,2,6
44094,1,1122010 7:00,225.4,26,19,28,26,33,36,32,32,23,34,31,34,34,34,33,32,24,38,32,30,33,34,29,32,32,2010,11,2,7
44095,1,1122010 8:00,226.1,28,18,27,25,32,37,29,33,23,33,31,34,34,33,33,32,24,37,32,32,33,34,29,34,32,2010,11,2,8
44096,1,1122010 9:00,214.6,32,18,27,33,37,37,37,36,23,36,33,36,34,35,34,37,23,40,32,37,34,36,34,35,34,2010,11,2,9
44097,1,1122010 10:00,207.1,36,24,27,37,40,37,40,39,23,38,36,37,36,37,36,41,28,43,34,39,34,36,37,36,36,2010,11,2,10
44098,1,1122010 11:00,198.3,41,29,27,39,42,37,42,42,25,40,37,39,36,36,36,44,32,46,34,42,34,37,40,38,37,2010,11,2,11
44099,1,1122010 12:00,191.2,42,33,28,40,43,38,42,42,25,41,36,39,36,39,37,46,35,48,36,43,34,37,41,38,38,2010,11,2,12
44100,1,1122010 13:00,180.8,42,36,29,41,44,40,44,42,23,41,37,39,36,38,37,45,37,48,36,42,36,37,40,37,38,2010,11,2,13
44101,1,1122010 14:00,176.7,42,39,28,42,45,41,42,43,25,41,35,39,36,37,37,46,39,47,36,43,38,37,42,37,39,2010,11,2,14
44102,1,1122010 15:00,175.2,42,40,30,43,44,39,43,43,25,41,36,39,37,36,37,45,41,46,36,43,36,37,40,37,39,2010,11,2,15
44103,1,1122010 16:00,183.6,41,41,28,43,43,39,41,42,25,40,37,37,36,35,36,45,41,43,36,43,36,37,40,36,38,2010,11,2,16
44104,1,1122010 17:00,196.5,39,41,28,40,41,36,39,41,23,39,35,37,34,33,35,42,42,40,34,40,35,37,39,36,37,2010,11,2,17
44105,1,1122010 18:00,220.4,36,38,26,36,39,31,38,38,21,38,32,36,32,31,33,38,42,37,30,39,33,36,36,34,35,2010,11,2,18
44106,1,1122010 19:00,237.2,29,33,26,33,35,28,36,38,21,38,31,34,30,31,28,37,35,35,28,38,33,36,33,32,32,2010,11,2,19
44107,1,1122010 20:00,242.5,28,27,25,32,33,31,36,35,19,36,29,32,30,31,29,39,32,36,28,37,32,34,30,28,31,2010,11,2,20
44108,1,1122010 21:00,243.0,30,25,24,31,31,29,35,31,19,33,25,32,30,32,29,38,30,37,27,37,32,32,27,31,30,2010,11,2,21
44109,1,1122010 22:00,238.2,30,18,23,30,31,27,32,32,19,32,28,30,28,32,29,35,29,35,27,33,31,27,26,30,29,2010,11,2,22
44110,1,1122010 23:00,228.8,29,25,22,29,29,27,31,31,19,31,27,28,28,31,28,33,27,34,25,32,31,28,29,29,29,2010,11,2,23
44111,1,1132010 0:00,218.8,29,27,22,26,29,26,29,30,18,30,24,28,27,31,26,30,26,33,25,29,31,28,24,28,28,2010,11,3,0
44112,1,1132010 1:00,215.2,27,25,22,24,28,27,27,29,18,29,23,27,27,31,24,31,22,32,27,28,30,28,23,27,27,2010,11,3,1
44113,1,1132010 2:00,215.6,25,24,21,22,28,27,27,28,17,28,24,25,26,30,24,28,21,31,26,29,30,27,24,26,25,2010,11,3,2
44114,1,1132010 3:00,218.8,23,24,20,25,27,27,27,28,16,28,21,24,26,30,24,28,19,30,25,27,30,26,24,24,25,2010,11,3,3
44115,1,1132010 4:00,223.7,22,24,17,23,27,28,27,27,16,27,21,23,26,29,24,27,18,31,25,26,29,25,22,22,23,2010,11,3,4
44116,1,1132010 5:00,232.5,20,24,17,20,26,24,26,27,15,26,21,22,25,29,24,26,17,29,24,25,29,24,21,20,22,2010,11,3,5
44117,1,1132010 6:00,250.6,18,23,19,19,26,23,25,26,15,24,19,21,25,28,24,23,16,30,24,25,29,23,20,22,24,2010,11,3,6
44118,1,1132010 7:00,277.2,16,18,17,21,26,22,23,26,14,22,20,19,25,28,23,24,15,30,23,23,29,22,19,22,23,2010,11,3,7
44119,1,1132010 8:00,276.3,17,25,18,19,26,25,25,26,14,24,20,19,25,29,22,24,15,31,23,24,29,21,20,21,20,2010,11,3,8
44120,1,1132010 9:00,251.3,25,28,20,27,29,30,30,29,18,28,25,28,28,30,28,30,13,34,27,30,32,28,25,24,27,2010,11,3,9
44121,1,1132010 10:00,226.4,32,34,25,31,33,35,33,32,25,33,30,30,34,31,33,34,21,38,32,33,33,32,31,26,32,2010,11,3,10
44122,1,1132010 11:00,203.4,35,37,30,35,36,38,37,36,28,37,36,36,36,33,37,38,28,40,36,37,36,36,36,35,35,2010,11,3,11
44123,1,1132010 12:00,183.3,39,41,35,38,40,40,40,40,36,39,40,39,39,36,41,40,33,42,37,40,37,37,40,39,38,2010,11,3,12
44124,1,1132010 13:00,167.0,42,45,41,40,42,42,41,42,41,42,42,41,40,35,44,44,37,43,37,43,39,39,43,44,41,2010,11,3,13
44125,1,1132010 14:00,157.6,45,46,43,43,44,45,42,44,45,45,42,43,41,36,46,44,40,45,36,44,41,43,47,43,42,2010,11,3,14
44126,1,1132010 15:00,148.7,46,45,46,44,45,46,43,46,45,45,44,45,41,36,46,45,43,46,36,45,42,43,47,45,44,2010,11,3,15
44127,1,1132010 16:00,150.1,47,43,48,45,46,45,43,46,45,45,45,46,42,36,45,47,44,46,35,46,43,43,48,45,44,2010,11,3,16
44128,1,1132010 17:00,160.8,45,37,45,45,44,38,43,45,45,44,42,42,43,34,43,42,44,41,35,44,42,39,45,45,41,2010,11,3,17
44129,1,1132010 18:00,195.9,38,34,39,41,38,35,34,39,37,38,40,37,38,27,37,36,45,38,34,34,35,32,38,42,32,2010,11,3,18
44130,1,1132010 19:00,222.5,31,32,35,38,34,34,29,35,36,33,37,34,34,25,32,34,38,33,34,30,33,30,34,39,28,2010,11,3,19
44131,1,1132010 20:00,231.7,28,33,30,34,32,34,27,30,36,32,34,32,34,24,32,34,36,32,30,30,35,28,29,37,26,2010,11,3,20
44132,1,1132010 21:00,235.5,27,34,29,32,30,33,26,29,34,31,32,30,30,25,30,31,34,31,28,30,32,28,28,36,27,2010,11,3,21
44133,1,1132010 22:00,233.2,27,35,26,32,32,31,27,28,32,31,29,30,30,26,30,31,32,28,28,31,31,27,27,33,25,2010,11,3,22
44134,1,1132010 23:00,223.8,24,36,26,31,32,33,26,31,39,28,30,32,28,26,31,32,31,29,27,33,27,25,26,33,23,2010,11,3,23
44135,1,1142010 0:00,213.3,26,34,24,29,32,32,29,31,34,26,32,28,27,31,32,32,30,31,27,31,26,27,25,32,28,2010,11,4,0
44136,1,1142010 1:00,206.4,25,32,21,30,31,31,30,29,34,27,30,28,27,32,32,30,26,31,27,30,25,26,24,28,27,2010,11,4,1
44137,1,1142010 2:00,205.3,23,30,19,30,29,31,30,28,34,27,30,28,28,32,30,26,24,35,27,29,28,26,23,28,26,2010,11,4,2
44138,1,1142010 3:00,206.6,22,28,20,28,27,30,26,26,34,26,29,28,28,32,28,27,23,34,27,28,27,25,24,27,28,2010,11,4,3
44139,1,1142010 4:00,210.9,20,27,18,25,26,29,23,24,34,25,28,28,28,31,28,25,22,33,27,24,25,25,21,26,23,2010,11,4,4
44140,1,1142010 5:00,218.5,20,25,20,29,25,29,24,23,24,24,26,27,28,30,27,25,21,30,25,24,24,25,22,26,22,2010,11,4,5
44141,1,1142010 6:00,236.2,19,23,22,20,24,31,23,24,23,24,27,27,25,30,26,25,20,32,19,23,25,27,20,25,23,2010,11,4,6
44142,1,1142010 7:00,262.5,19,28,17,22,24,30,23,26,20,22,24,27,25,29,25,26,19,28,21,23,27,25,20,25,22,2010,11,4,7
44143,1,1142010 8:00,261.9,18,32,20,24,25,28,23,25,22,24,28,27,27,31,26,26,19,29,27,25,26,25,22,28,21,2010,11,4,8
44144,1,1142010 9:00,234.2,26,37,24,29,31,37,33,32,25,33,33,36,32,36,33,33,17,42,28,33,34,34,28,32,31,2010,11,4,9
44145,1,1142010 10:00,204.6,36,44,32,35,42,42,41,37,34,40,41,37,37,40,39,39,26,45,41,41,40,39,35,37,38,2010,11,4,10
44146,1,1142010 11:00,181.7,44,48,39,42,48,45,43,45,41,45,46,43,45,43,44,47,32,47,48,45,43,45,45,42,42,2010,11,4,11
44147,1,1142010 12:00,163.0,50,49,44,48,51,49,45,46,46,50,51,46,48,43,49,50,38,48,52,49,48,48,49,46,47,2010,11,4,12
44148,1,1142010 13:00,146.7,53,50,50,50,53,50,48,50,50,51,53,52,49,42,54,51,43,50,55,49,45,52,51,52,50,2010,11,4,13
44149,1,1142010 14:00,138.0,55,49,50,52,53,52,50,50,54,53,54,55,49,45,54,52,46,49,55,52,44,52,53,57,53,2010,11,4,14
44150,1,1142010 15:00,131.9,56,49,54,54,52,52,52,50,50,53,54,55,49,44,56,53,48,49,55,51,42,54,53,56,53,2010,11,4,15
44151,1,1142010 16:00,132.5,56,48,53,52,54,51,51,50,50,51,54,54,50,42,54,52,50,47,55,49,43,52,52,56,53,2010,11,4,16
44152,1,1142010 17:00,146.1,52,47,50,50,51,49,48,51,48,49,49,54,50,40,52,49,50,45,54,45,39,46,51,50,47,2010,11,4,17
44153,1,1142010 18:00,173.4,47,41,47,48,45,41,43,43,45,46,49,46,45,34,44,46,51,44,48,39,41,43,47,47,40,2010,11,4,18
44154,1,1142010 19:00,194.6,47,37,41,44,46,38,39,42,45,43,44,43,43,33,41,45,44,40,41,38,40,39,40,46,34,2010,11,4,19
44155,1,1142010 20:00,203.1,41,36,36,44,42,34,36,38,41,41,43,43,39,34,39,42,41,36,36,37,38,36,37,44,33,2010,11,4,20
44156,1,1142010 21:00,207.2,38,34,32,43,37,39,33,42,41,40,42,43,37,38,38,40,38,37,32,36,36,34,35,41,33,2010,11,4,21
44157,1,1142010 22:00,202.7,33,33,31,40,35,34,32,32,37,35,40,41,37,36,38,35,37,37,32,33,38,34,32,39,36,2010,11,4,22
44158,1,1142010 23:00,192.5,30,32,27,39,33,37,30,32,36,35,36,39,37,37,36,33,35,33,30,32,35,30,31,38,31,2010,11,4,23
44159,1,1152010 0:00,183.5,28,34,30,34,30,35,28,33,36,33,33,34,36,37,33,30,34,33,28,30,34,28,28,37,30,2010,11,5,0
44160,1,1152010 1:00,179.6,27,36,25,36,29,35,27,30,36,31,29,32,34,38,33,31,30,33,30,28,32,28,29,32,28,2010,11,5,1
44161,1,1152010 2:00,181.6,26,28,25,35,30,36,27,29,27,34,29,30,34,36,31,28,28,32,28,27,31,28,26,33,26,2010,11,5,2
44162,1,1152010 3:00,187.2,27,27,24,34,29,34,26,29,28,31,32,30,30,37,30,29,27,30,28,26,28,27,25,33,27,2010,11,5,3
44163,1,1152010 4:00,193.7,26,28,24,32,30,34,25,27,27,34,33,34,32,36,33,30,25,30,30,30,29,25,26,31,26,2010,11,5,4
44164,1,1152010 5:00,202.3,24,27,23,31,29,34,32,31,26,33,31,30,30,34,32,29,24,30,27,27,28,28,24,32,31,2010,11,5,5
44165,1,1152010 6:00,218.0,22,31,23,29,29,33,27,29,25,33,30,28,30,35,29,30,23,29,25,27,29,30,27,29,26,2010,11,5,6
44166,1,1152010 7:00,241.1,22,34,22,28,29,34,25,27,25,30,31,28,30,34,28,31,22,32,25,27,33,29,25,30,26,2010,11,5,7
44167,1,1152010 8:00,241.4,24,36,22,31,30,35,26,27,24,31,27,28,28,36,28,32,22,35,28,28,33,28,25,31,29,2010,11,5,8
44168,1,1152010 9:00,217.9,29,36,27,36,38,41,35,34,27,37,34,30,36,40,36,40,20,44,37,39,40,39,32,35,38,2010,11,5,9
44169,1,1152010 10:00,191.9,37,42,39,39,48,47,45,45,38,44,43,43,43,41,44,48,31,50,45,47,45,46,39,42,45,2010,11,5,10
44170,1,1152010 11:00,167.9,47,47,47,46,54,52,51,51,46,53,51,48,52,45,49,54,39,52,52,53,49,52,49,48,50,2010,11,5,11
44171,1,1152010 12:00,149.4,55,53,52,53,57,53,55,56,50,55,56,54,55,46,54,58,46,53,55,56,52,54,57,53,54,2010,11,5,12
44172,1,1152010 13:00,133.8,58,56,55,56,60,57,59,58,50,58,59,59,59,50,58,61,52,55,57,58,55,57,60,58,57,2010,11,5,13
44173,1,1152010 14:00,124.0,61,59,57,57,61,60,60,59,52,60,60,61,61,50,61,64,56,55,61,60,58,57,61,60,59,2010,11,5,14
44174,1,1152010 15:00,118.3,62,59,59,59,63,61,61,61,52,61,62,63,61,52,61,65,59,55,63,62,58,61,62,62,60,2010,11,5,15
44175,1,1152010 16:00,116.7,62,59,58,60,62,60,60,61,52,60,61,59,61,50,62,60,61,54,61,62,58,61,61,62,60,2010,11,5,16
44176,1,1152010 17:00,120.2,59,56,57,59,59,52,57,59,52,56,57,55,57,46,56,56,61,51,59,58,56,54,57,58,56,2010,11,5,17
44177,1,1152010 18:00,141.2,49,43,49,52,51,49,44,48,50,51,54,52,53,44,48,51,62,45,52,47,50,46,48,53,45,2010,11,5,18
44178,1,1152010 19:00,162.6,42,39,45,51,46,49,39,44,48,45,48,46,48,45,46,44,54,45,43,40,45,41,39,49,40,2010,11,5,19
44179,1,1152010 20:00,168.7,35,34,39,50,42,40,36,40,45,43,48,45,48,44,43,39,50,40,39,37,44,39,39,44,36,2010,11,5,20
44180,1,1152010 21:00,173.7,34,37,35,42,40,37,35,37,43,38,54,43,45,45,40,38,48,39,37,33,40,36,36,41,35,2010,11,5,21
44181,1,1152010 22:00,175.9,32,36,32,42,38,34,34,35,43,38,43,39,50,42,41,36,46,37,36,32,39,34,34,38,36,2010,11,5,22
44182,1,1152010 23:00,174.2,29,35,29,42,34,36,32,34,39,38,40,39,39,41,38,34,44,40,36,31,37,34,31,39,33,2010,11,5,23
44183,1,1162010 0:00,169.5,29,34,28,35,33,35,30,35,41,39,41,37,37,38,38,34,43,36,34,30,38,32,30,37,32,2010,11,6,0
44184,1,1162010 1:00,166.0,27,33,28,37,33,33,29,33,37,39,37,36,39,40,35,32,38,35,32,30,42,34,29,35,33,2010,11,6,1
44185,1,1162010 2:00,165.9,26,32,27,31,32,36,29,32,37,39,37,34,36,40,34,32,36,34,34,29,37,30,29,34,30,2010,11,6,2
44186,1,1162010 3:00,167.6,26,32,28,32,31,36,29,32,36,40,33,34,36,40,32,31,35,34,36,28,34,30,30,33,29,2010,11,6,3
44187,1,1162010 4:00,171.5,27,32,28,33,32,37,29,31,34,40,35,34,39,39,32,31,33,34,34,27,33,30,30,32,29,2010,11,6,4
44188,1,1162010 5:00,177.6,26,32,27,33,32,36,27,32,34,41,33,34,39,38,33,31,32,36,30,27,33,30,29,31,30,2010,11,6,5
